DATE（日期）,TIME（时间）,CELLID（小区）,nTCH（可用信道数）,traff（总话务量）,rate（半速率话务量比例）,thtraff（半速率话务量）,callnum（呼叫数）,congsnum（拥塞数）,callcongs（拥塞率）
71016,195402,9263,71,40.333332,0.892562013,36,83,40,0.481927711
71016,195503,9263,71,43.5,0.88888892,38.666668,52,16,0.307692308
71016,195503,9263,71,43.5,0.88888892,38.666668,52,16,0.307692308
71016,195604,9263,71,33.833336,0.940886645,31.833334,43,8,0.186046512
71016,195604,9263,71,33.833336,0.940886645,31.833334,43,8,0.186046512
71016,195707,9263,71,35.5,0.962441352,34.166668,59,13,0.220338983
71016,195707,9263,71,35.5,0.962441352,34.166668,59,13,0.220338983
71016,195808,9263,71,37.166668,0.941704002,35,71,30,0.422535211
71016,195808,9263,71,37.166668,0.941704002,35,71,30,0.422535211
71016,195909,9263,71,44.666668,0.92910445,41.5,81,29,0.358024691
71016,195909,9263,71,44.666668,0.92910445,41.5,81,29,0.358024691
71016,200010,9263,71,36.428574,0.847058768,30.857143,67,21,0.313432836
71016,200010,9263,71,36.428574,0.847058768,30.857143,67,21,0.313432836
71016,200114,9263,71,39.333332,0.78813562,31,67,15,0.223880597
71016,200114,9263,71,39.333332,0.78813562,31,67,15,0.223880597
71016,200219,9263,71,41.5,0.871485976,36.166668,52,14,0.269230769
71016,200219,9263,71,41.5,0.871485976,36.166668,52,14,0.269230769
71016,200330,9263,71,34.625,0.873646209,30.25,82,29,0.353658537
71016,200330,9263,71,34.625,0.873646209,30.25,82,29,0.353658537
71016,200436,9263,71,43,0.848837209,36.5,58,15,0.25862069
71016,200436,9263,71,43,0.848837209,36.5,58,15,0.25862069
71016,200542,9263,71,40.85714,0.867132893,35.42857,49,9,0.183673469
71016,200542,9263,71,40.85714,0.867132893,35.42857,49,9,0.183673469
71016,200645,9263,71,37.833336,0.876651956,33.166668,57,14,0.245614035
71016,200645,9263,71,37.833336,0.876651956,33.166668,57,14,0.245614035
71016,200748,9263,71,36.666668,0.945454547,34.666668,34,5,0.147058824
71016,200748,9263,71,36.666668,0.945454547,34.666668,34,5,0.147058824
71016,200852,9263,71,27.714285,0.88659794,24.571428,60,16,0.266666667
71016,200852,9263,71,27.714285,0.88659794,24.571428,60,16,0.266666667
71016,200955,9263,71,32.666668,0.882653046,28.833334,76,23,0.302631579
71016,200955,9263,71,32.666668,0.882653046,28.833334,76,23,0.302631579
71016,201056,9263,71,32.5,0.794871815,25.833334,46,15,0.326086957
71016,201056,9263,71,32.5,0.794871815,25.833334,46,15,0.326086957
71016,201158,9263,71,42.5,0.862745129,36.666668,58,20,0.344827586
71016,201158,9263,71,42.5,0.862745129,36.666668,58,20,0.344827586
71016,201303,9263,71,32,0.857142875,27.428572,56,26,0.464285714
71016,201303,9263,71,32,0.857142875,27.428572,56,26,0.464285714
71016,201406,9263,71,35.333332,0.849056636,30,60,15,0.25
71016,201406,9263,71,35.333332,0.849056636,30,60,15,0.25
71016,201508,9263,71,39,0.854700821,33.333332,44,11,0.25
71016,201508,9263,71,39,0.854700821,33.333332,44,11,0.25
71016,201610,9263,71,37.285713,0.908046012,33.857143,90,35,0.388888889
71016,201610,9263,71,37.285713,0.908046012,33.857143,90,35,0.388888889
71016,201712,9263,71,52.5,0.831746057,43.666668,88,23,0.261363636
71016,201712,9263,71,52.5,0.831746057,43.666668,88,23,0.261363636
71016,201815,9263,71,60.333336,0.831491698,50.166668,106,32,0.301886792
71016,201815,9263,71,60.333336,0.831491698,50.166668,106,32,0.301886792
71016,201918,9263,71,55.333336,0.807228901,44.666668,92,23,0.25
71016,201918,9263,71,55.333336,0.807228901,44.666668,92,23,0.25
71016,202020,9263,71,50.85714,0.834269682,42.42857,92,22,0.239130435
71016,202020,9263,71,50.85714,0.834269682,42.42857,92,22,0.239130435
71016,202121,9263,71,50.5,0.808580832,40.833332,64,13,0.203125
71016,202121,9263,71,50.5,0.808580832,40.833332,64,13,0.203125
71016,202223,9263,71,43.833332,0.787072267,34.5,78,18,0.230769231
71016,202223,9263,71,43.833332,0.787072267,34.5,78,18,0.230769231
71016,202325,9263,71,50.166668,0.787375394,39.5,56,21,0.375
71016,202325,9263,71,50.166668,0.787375394,39.5,56,21,0.375
71016,202426,9263,71,45,0.777777778,35,61,14,0.229508197
71016,202426,9263,71,45,0.777777778,35,61,14,0.229508197
71016,202529,9263,71,58.166664,0.822349585,47.833332,73,23,0.315068493
71016,202529,9263,71,58.166664,0.822349585,47.833332,73,23,0.315068493
71016,202632,9263,71,40.285713,0.790780171,31.857143,60,12,0.2
71016,202632,9263,71,40.285713,0.790780171,31.857143,60,12,0.2
71016,202735,9263,71,42.166668,0.822134393,34.666668,58,12,0.206896552
71016,202735,9263,71,42.166668,0.822134393,34.666668,58,12,0.206896552
71016,202836,9263,71,36.666668,0.777272699,28.5,41,0,0
71016,202836,9263,71,36.666668,0.777272699,28.5,41,0,0
71016,202937,9263,71,34.166664,0.809756141,27.666666,69,23,0.333333333
71016,202937,9263,71,34.166664,0.809756141,27.666666,69,23,0.333333333
71016,203041,9263,71,41.57143,0.855670108,35.57143,74,24,0.324324324
71016,203041,9263,71,41.57143,0.855670108,35.57143,74,24,0.324324324
71016,203144,9263,71,39.166668,0.812765947,31.833334,57,19,0.333333333
71016,203144,9263,71,39.166668,0.812765947,31.833334,57,19,0.333333333
71016,203248,9263,71,31.666666,0.789473701,25,22,0,0
71016,203248,9263,71,31.666666,0.789473701,25,22,0,0
71016,203350,9263,71,28.57143,0.849999983,24.285715,45,16,0.355555556
71016,203350,9263,71,28.57143,0.849999983,24.285715,45,16,0.355555556
71016,203452,9263,71,28.833332,0.803468222,23.166666,30,3,0.1
71016,203452,9263,71,28.833332,0.803468222,23.166666,30,3,0.1
71016,203555,9263,71,29.333332,0.806818196,23.666666,23,5,0.217391304
71016,203555,9263,71,29.333332,0.806818196,23.666666,23,5,0.217391304
71016,203657,9263,71,28.166668,0.757396438,21.333334,49,18,0.367346939
71016,203657,9263,71,28.166668,0.757396438,21.333334,49,18,0.367346939
71016,203759,9263,71,31.833332,0.790575928,25.166666,42,18,0.428571429
71016,203759,9263,71,31.833332,0.790575928,25.166666,42,18,0.428571429
71016,203901,9263,71,17.857143,0.759999962,13.571428,49,9,0.183673469
71016,203901,9263,71,17.857143,0.759999962,13.571428,49,9,0.183673469
71016,204004,9263,71,23.833334,0.769230776,18.333334,43,16,0.372093023
71016,204004,9263,71,23.833334,0.769230776,18.333334,43,16,0.372093023
71016,204108,9263,71,21.666666,0.769230762,16.666666,47,14,0.29787234
71016,204108,9263,71,21.666666,0.769230762,16.666666,47,14,0.29787234
71016,204210,9263,71,25.142859,0.806818151,20.285715,64,22,0.34375
71016,204210,9263,71,25.142859,0.806818151,20.285715,64,22,0.34375
71016,204312,9263,71,27.833334,0.766467071,21.333334,58,25,0.431034483
71016,204312,9263,71,27.833334,0.766467071,21.333334,58,25,0.431034483
71016,204415,9263,71,28.666666,0.750000017,21.5,34,11,0.323529412
71016,204415,9263,71,28.666666,0.750000017,21.5,34,11,0.323529412
71016,204517,9263,71,22.5,0.8296296,18.666666,29,7,0.24137931
71016,204517,9263,71,22.5,0.8296296,18.666666,29,7,0.24137931
71016,204618,9263,71,16,0.822916688,13.166667,47,12,0.255319149
71016,204618,9263,71,16,0.822916688,13.166667,47,12,0.255319149
71016,204729,9263,71,26.285713,0.820652192,21.571428,48,19,0.395833333
71016,204729,9263,71,26.285713,0.820652192,21.571428,48,19,0.395833333
71016,204832,9263,71,18.714285,0.778625953,14.571428,47,17,0.361702128
71016,204832,9263,71,18.714285,0.778625953,14.571428,47,17,0.361702128
71016,204935,9263,71,26.333332,0.803797484,21.166666,57,23,0.403508772
71016,204935,9263,71,26.333332,0.803797484,21.166666,57,23,0.403508772
71016,205037,9263,71,30.833334,0.870270273,26.833334,54,13,0.240740741
71016,205037,9263,71,30.833334,0.870270273,26.833334,54,13,0.240740741
71016,205138,9263,71,25.833334,0.909677396,23.5,28,0,0
71016,205138,9263,71,25.833334,0.909677396,23.5,28,0,0
71016,205240,9263,71,26,0.879120885,22.857143,55,24,0.436363636
71016,205240,9263,71,26,0.879120885,22.857143,55,24,0.436363636
71016,205343,9263,71,26.833334,0.894409916,24,30,9,0.3
71016,205343,9263,71,26.833334,0.894409916,24,30,9,0.3
71016,205445,9263,71,24,0.881944417,21.166666,37,6,0.162162162
71016,205445,9263,71,24,0.881944417,21.166666,37,6,0.162162162
71016,205547,9263,71,26.666668,0.856249982,22.833334,45,17,0.377777778
71016,205547,9263,71,26.666668,0.856249982,22.833334,45,17,0.377777778
71016,205651,9263,71,0,#DIV/0!,0,56,9,0.160714286
71016,205651,9263,71,0,#DIV/0!,0,56,9,0.160714286
71016,205754,9263,71,30.333334,0.950549452,28.833334,53,19,0.358490566
71016,205754,9263,71,30.333334,0.950549452,28.833334,53,19,0.358490566
71016,205855,9263,71,34.833336,0.87081335,30.333334,52,12,0.230769231
71016,205855,9263,71,34.833336,0.87081335,30.333334,52,12,0.230769231
71016,205957,9263,71,30.333334,0.857142838,26,74,25,0.337837838
71016,205957,9263,71,30.333334,0.857142838,26,74,25,0.337837838
71016,210100,9263,71,33.285713,0.841201749,28,88,31,0.352272727
71016,210100,9263,71,33.285713,0.841201749,28,88,31,0.352272727
71016,210203,9263,71,46.5,0.752688172,35,89,24,0.269662921
71016,210203,9263,71,46.5,0.752688172,35,89,24,0.269662921
71016,210316,9263,71,43.857143,0.745928366,32.714287,151,47,0.311258278
71016,210316,9263,71,43.857143,0.745928366,32.714287,151,47,0.311258278
71016,210439,9263,71,70.5,0.806737589,56.875,207,58,0.280193237
71016,210439,9263,71,70.5,0.806737589,56.875,207,58,0.280193237
71016,210544,9263,71,69,0.784679087,54.142857,569,548,0.963093146
71016,210544,9263,71,69,0.784679087,54.142857,569,548,0.963093146
71016,210647,9263,71,74.33333,0.838565042,62.333332,294,163,0.554421769
71016,210647,9263,71,74.33333,0.838565042,62.333332,294,163,0.554421769
71016,210748,9263,71,86.16667,0.862669243,74.333336,493,398,0.807302231
71016,210748,9263,71,86.16667,0.862669243,74.333336,493,398,0.807302231
71016,210850,9263,71,65.28571,0.840262639,54.857143,829,759,0.915560917
71016,210850,9263,71,65.28571,0.840262639,54.857143,829,759,0.915560917
71016,210952,9263,71,82,0.851626049,69.833336,881,785,0.891032917
71016,210952,9263,71,82,0.851626049,69.833336,881,785,0.891032917
71016,211055,9263,71,78.333336,0.842553163,66,1055,891,0.844549763
71016,211055,9263,71,78.333336,0.842553163,66,1055,891,0.844549763
71016,211158,9263,71,92,0.882246348,81.166664,1011,934,0.923837784
71016,211158,9263,71,92,0.882246348,81.166664,1011,934,0.923837784
71016,211301,9263,71,73,0.908023425,66.28571,444,398,0.896396396
71016,211301,9263,71,73,0.908023425,66.28571,444,398,0.896396396
71016,211402,9263,71,85,0.892156894,75.833336,700,545,0.778571429
71016,211402,9263,71,85,0.892156894,75.833336,700,545,0.778571429
71016,211503,9263,71,84.666664,0.933070896,79,1408,1189,0.844460227
71016,211503,9263,71,84.666664,0.933070896,79,1408,1189,0.844460227
71016,211606,9263,71,85.66667,0.914396883,78.333336,1736,-63789,-36.74481567
71016,211606,9263,71,85.66667,0.914396883,78.333336,1736,-63789,-36.74481567
71016,211710,9263,71,85.85714,0.920133142,79,1478,1376,0.930987821
71016,211710,9263,71,85.85714,0.920133142,79,1478,1376,0.930987821
71016,211812,9263,71,89,0.897003775,79.833336,643,614,0.954898911
71016,211812,9263,71,89,0.897003775,79.833336,643,614,0.954898911
71016,211913,9263,71,82.66667,0.899193544,74.333336,227,160,0.704845815
71016,211913,9263,71,82.66667,0.899193544,74.333336,227,160,0.704845815
71016,212014,9263,71,79,0.91983119,72.666664,408,269,0.659313725
71016,212014,9263,71,79,0.91983119,72.666664,408,269,0.659313725
71016,212117,9263,71,82.833336,0.899396349,74.5,435,356,0.818390805
71016,212117,9263,71,82.833336,0.899396349,74.5,435,356,0.818390805
71016,212219,9263,71,89,0.887640449,79,759,632,0.832674572
71016,212219,9263,71,89,0.887640449,79,759,632,0.832674572
71016,212321,9263,71,70.57143,0.884615346,62.42857,900,779,0.865555556
71016,212321,9263,71,70.57143,0.884615346,62.42857,900,779,0.865555556
71016,212424,9263,71,80,0.9083333,72.666664,282,235,0.833333333
71016,212424,9263,71,80,0.9083333,72.666664,282,235,0.833333333
71016,212527,9263,71,72,0.851851833,61.333332,131,25,0.190839695
71016,212527,9263,71,72,0.851851833,61.333332,131,25,0.190839695
71016,212628,9263,71,68.5,0.841849168,57.666668,197,107,0.543147208
71016,212628,9263,71,68.5,0.841849168,57.666668,197,107,0.543147208
71016,212729,9263,71,71.833336,0.890951243,64,66,2,0.03030303
71016,212729,9263,71,71.833336,0.890951243,64,66,2,0.03030303
71016,212831,9263,71,48.714283,0.847507352,41.285713,121,31,0.256198347
71016,212831,9263,71,48.714283,0.847507352,41.285713,121,31,0.256198347
71016,212933,9263,71,71.5,0.804195804,57.5,143,57,0.398601399
71016,212933,9263,71,71.5,0.804195804,57.5,143,57,0.398601399
71016,213035,9263,71,70.5,0.836879433,59,227,122,0.537444934
71016,213035,9263,71,70.5,0.836879433,59,227,122,0.537444934
71016,213137,9263,71,73,0.860730575,62.833332,111,14,0.126126126
71016,213137,9263,71,73,0.860730575,62.833332,111,14,0.126126126
71016,213240,9263,71,62.42857,0.901601831,56.285713,65,3,0.046153846
71016,213240,9263,71,62.42857,0.901601831,56.285713,65,3,0.046153846
71016,213342,9263,71,55.5,0.864864865,48,162,69,0.425925926
71016,213342,9263,71,55.5,0.864864865,48,162,69,0.425925926
71016,213444,9263,71,66.333336,0.869346719,57.666668,106,46,0.433962264
71016,213444,9263,71,66.333336,0.869346719,57.666668,106,46,0.433962264
71016,213546,9263,71,63.666668,0.887434536,56.5,97,27,0.278350515
71016,213546,9263,71,63.666668,0.887434536,56.5,97,27,0.278350515
71016,213649,9263,71,79.83333,0.87265136,69.666664,107,30,0.280373832
71016,213649,9263,71,79.83333,0.87265136,69.666664,107,30,0.280373832
71016,213751,9263,71,57,0.839599,47.857143,134,73,0.544776119
71016,213751,9263,71,57,0.839599,47.857143,134,73,0.544776119
71016,213852,9263,71,72.333336,0.831797223,60.166668,349,273,0.782234957
71016,213852,9263,71,72.333336,0.831797223,60.166668,349,273,0.782234957
71016,213954,9263,71,73.83333,0.823927784,60.833332,245,173,0.706122449
71016,213954,9263,71,73.83333,0.823927784,60.833332,245,173,0.706122449
71016,214057,9263,71,75,0.83777776,62.833332,271,182,0.671586716
71016,214057,9263,71,75,0.83777776,62.833332,271,182,0.671586716
71016,214158,9263,71,77.66667,0.834763947,64.833336,274,246,0.897810219
71016,214158,9263,71,77.66667,0.834763947,64.833336,274,246,0.897810219
71016,214259,9263,71,87.33333,0.849236643,74.166664,445,359,0.806741573
71016,214259,9263,71,87.33333,0.849236643,74.166664,445,359,0.806741573
71016,214401,9263,71,66.85714,0.844017109,56.42857,209,140,0.669856459
71016,214401,9263,71,66.85714,0.844017109,56.42857,209,140,0.669856459
71017,181214,9263,67,53,0.846960189,44.88889,112,24,0.214285714
71017,181351,9263,67,47.399998,0.835443073,39.6,140,45,0.321428571
71017,181528,9263,67,52.5,0.841904762,44.2,97,20,0.206185567
71017,181703,9263,67,49.88889,0.835189318,41.666668,100,26,0.26
71017,181821,9263,67,50.5,0.898514851,45.375,105,43,0.40952381
71017,181924,9263,67,59.5,0.879551798,52.333332,75,20,0.266666667
71017,182027,9263,67,0,#DIV/0!,0,82,18,0.219512195
71017,182131,9263,67,54.14286,0.8258575,44.714287,91,22,0.241758242
71017,182235,9263,67,53.5,0.791277234,42.333332,70,12,0.171428571
71017,182337,9263,67,59,0.844632746,49.833332,83,29,0.34939759
71017,182440,9263,67,68.333336,0.851219498,58.166668,114,38,0.333333333
71017,182544,9263,67,52.42857,0.803814733,42.142857,88,28,0.318181818
71017,182646,9263,67,58.333332,0.837142853,48.833332,98,20,0.204081633
71017,182749,9263,67,67,0.893034806,59.833332,80,15,0.1875
71017,182851,9263,67,50.571426,0.858757078,43.42857,66,12,0.181818182
71017,182953,9263,67,64,0.830729188,53.166668,82,19,0.231707317
71017,183057,9263,67,67.5,0.8469136,57.166668,112,40,0.357142857
71017,183200,9263,67,63.285713,0.828442432,52.42857,197,136,0.69035533
71017,183303,9263,67,63.166668,0.799472279,50.5,59,15,0.254237288
71017,183408,9263,67,58.5,0.840455863,49.166668,94,21,0.223404255
71017,183512,9263,67,65.14286,0.883771913,57.57143,97,29,0.298969072
71017,183614,9263,67,60.166664,0.844875362,50.833332,81,17,0.209876543
71017,183717,9263,67,50.166664,0.893687729,44.833332,57,11,0.192982456
71017,183821,9263,67,50,0.89714286,44.857143,73,22,0.301369863
71017,183924,9263,67,59.833332,0.869080799,52,93,48,0.516129032
71017,184027,9263,67,47,0.879432596,41.333332,60,8,0.133333333
71017,184130,9263,67,57,0.862573123,49.166668,156,101,0.647435897
71017,184232,9263,67,49,0.886297347,43.42857,81,12,0.148148148
71017,184336,9263,67,60.5,0.903581289,54.666668,161,80,0.49689441
71017,184438,9263,67,57,0.847953193,48.333332,65,56,0.861538462
71017,184541,9263,67,52.857143,0.83513513,44.142857,72,15,0.208333333
71017,184645,9263,67,51.666668,0.841935462,43.5,69,14,0.202898551
71017,184754,9263,67,41,0.846689927,34.714287,76,21,0.276315789
71017,184856,9263,67,56.5,0.890855434,50.333332,64,15,0.234375
71017,184959,9263,67,60.166668,0.889196656,53.5,74,14,0.189189189
71017,185103,9263,67,54.428574,0.86089235,46.857143,70,27,0.385714286
71017,185205,9263,67,60.333332,0.845303886,51,63,16,0.253968254
71017,185307,9263,67,60.833332,0.843835613,51.333332,80,23,0.2875
71017,185410,9263,67,61.42857,0.86744186,53.285713,158,79,0.5
71017,185513,9263,67,71.166664,0.836065605,59.5,88,36,0.409090909
71017,185616,9263,67,74.666664,0.872767853,65.166664,101,50,0.495049505
71017,185719,9263,67,78.833336,0.849894263,67,101,33,0.326732673
71017,185820,9263,67,63.166668,0.799472279,50.5,63,2,0.031746032
71017,185923,9263,67,55.428574,0.773195843,42.857143,177,98,0.553672316
71017,190027,9263,67,68.5,0.861313869,59,113,27,0.238938053
71017,190157,9263,67,51.6,0.769379845,39.7,157,53,0.337579618
71017,190409,9263,67,59.30769,0.835278865,49.53846,120,34,0.283333333
71017,190555,9263,67,54.3,0.825046041,44.8,134,42,0.313432836
71017,190731,9263,67,50.4,0.861111111,43.4,132,21,0.159090909
71017,190907,9263,67,69,0.856682754,59.11111,160,54,0.3375
71017,191044,9263,67,62.699997,0.846889993,53.1,170,65,0.382352941
71017,191220,9263,67,53.1,0.875706215,46.5,95,20,0.210526316
71017,191355,9263,67,64.111115,0.889081402,57,165,48,0.290909091
71017,191532,9263,67,55.6,0.847122302,47.1,183,35,0.191256831
71017,191708,9263,67,56.4,0.804964539,45.4,164,74,0.451219512
71017,191841,9263,67,58.666664,0.76893941,45.11111,187,45,0.240641711
71017,192016,9263,67,63.555557,0.786713269,50,84,40,0.476190476
71017,192118,9263,67,62.666668,0.832446812,52.166668,222,126,0.567567568
71017,192221,9263,67,70.85715,0.842741869,59.714287,294,176,0.598639456
71017,192357,9263,67,68.77778,0.831987017,57.22222,239,165,0.690376569
71017,192459,9263,67,64.333336,0.880829,56.666668,64,6,0.09375
71017,192600,9263,67,52,0.820512846,42.666668,97,23,0.237113402
71017,192702,9263,67,47.714283,0.784431152,37.42857,67,19,0.28358209
71017,192804,9263,67,57.833332,0.8443804,48.833332,103,39,0.378640777
71017,192906,9263,67,52.666664,0.860759512,45.333332,74,21,0.283783784
71017,193009,9263,67,53,0.830188679,44,53,0,0
71017,193113,9263,67,41.428574,0.755172384,31.285715,91,34,0.373626374
71017,193217,9263,67,34.166668,0.770731697,26.333334,66,14,0.212121212
71017,193319,9263,67,42.666668,0.820312474,35,87,31,0.356321839
71017,193422,9263,67,33.428574,0.75641022,25.285715,42,5,0.119047619
71017,193523,9263,67,33.833332,0.857142891,29,61,10,0.163934426
71017,193624,9263,67,32.666668,0.811224457,26.5,66,24,0.363636364
71017,193727,9263,67,32.833336,0.802030412,26.333334,55,15,0.272727273
71017,193829,9263,67,39,0.846153846,33,71,19,0.267605634
71017,193930,9263,67,29.333332,0.875000017,25.666666,54,10,0.185185185
71017,194032,9263,67,23.571428,0.769696982,18.142857,59,28,0.474576271
71017,194134,9263,67,37.166668,0.807174859,30,69,28,0.405797101
71017,194235,9263,67,41.666664,0.836000022,34.833332,56,17,0.303571429
71017,194338,9263,67,42.833332,0.817120648,35,52,8,0.153846154
71017,194440,9263,67,44.833336,0.828996263,37.166668,49,12,0.244897959
71017,194543,9263,67,36.285713,0.795275623,28.857143,73,28,0.383561644
71017,194646,9263,67,35.833336,0.818604609,29.333334,36,10,0.277777778
71017,194748,9263,67,35,0.809523829,28.333334,67,25,0.373134328
71017,194849,9263,67,43.333332,0.896153843,38.833332,55,17,0.309090909
71017,194951,9263,67,30,0.847619067,25.428572,39,16,0.41025641
71017,195053,9263,67,35.833336,0.818604609,29.333334,27,8,0.296296296
71017,195154,9263,67,32.833336,0.832487262,27.333334,51,14,0.274509804
71017,195257,9263,67,25,0.75333336,18.833334,56,20,0.357142857
71017,195359,9263,67,33.666668,0.797029691,26.833334,49,13,0.265306122
71017,195500,9263,67,26.166666,0.675159227,17.666666,42,16,0.380952381
71017,195602,9263,67,29,0.655172414,19,60,28,0.466666667
71017,195703,9263,67,25.833334,0.690322589,17.833334,30,5,0.166666667
71017,195805,9263,67,26.666668,0.743749988,19.833334,70,25,0.357142857
71017,195908,9263,67,34.333336,0.723300934,24.833334,60,24,0.4
71017,200010,9263,67,36,0.759259278,27.333334,52,19,0.365384615
71017,200111,9263,67,26.285715,0.755434768,19.857143,53,16,0.301886792
71017,200213,9263,67,35.666664,0.775700974,27.666666,76,27,0.355263158
71017,200400,9263,67,31.545454,0.850144113,26.818182,41,5,0.12195122
71017,200509,9263,67,35.666664,0.845794437,30.166666,39,8,0.205128205
71017,200615,9263,67,32.57143,0.780701738,25.428572,64,26,0.40625
71017,200717,9263,67,40,0.8,32,28,2,0.071428571
71017,200819,9263,67,41.166668,0.86234815,35.5,49,15,0.306122449
71017,200922,9263,67,29.285713,0.790243932,23.142857,51,12,0.235294118
71017,201024,9263,67,32.833332,0.791878205,26,43,10,0.23255814
71017,201126,9263,67,37.5,0.804444427,30.166666,54,22,0.407407407
71017,201228,9263,67,44.166664,0.833962284,36.833332,44,12,0.272727273
71017,201334,9263,67,32.285713,0.840707994,27.142857,58,18,0.310344828
71017,201438,9263,67,31.5,0.846560825,26.666666,54,20,0.37037037
71017,201541,9263,67,33,0.809523788,26.714285,59,23,0.389830508
71017,201643,9263,67,42,0.84126981,35.333332,98,29,0.295918367
71017,201747,9263,67,46.166664,0.938628184,43.333332,70,19,0.271428571
71017,201849,9263,67,58.333332,0.917142878,53.5,62,18,0.290322581
71017,201951,9263,67,46.428574,0.919999977,42.714287,84,28,0.333333333
71017,202054,9263,67,54.166668,0.867692286,47,69,9,0.130434783
71017,202158,9263,67,48,0.930555583,44.666668,47,5,0.106382979
71017,202300,9263,67,52,0.948717923,49.333332,57,12,0.210526316
71017,202402,9263,67,37.285717,0.904214528,33.714287,67,22,0.328358209
71017,202505,9263,67,47.166668,0.893992936,42.166668,66,26,0.393939394
71017,202607,9263,67,51.333332,0.86363636,44.333332,43,5,0.11627907
71017,202709,9263,67,48.333336,0.903448254,43.666668,59,12,0.203389831
71017,202811,9263,67,35.857143,0.880478068,31.571428,43,9,0.209302326
71017,202913,9263,67,38.166664,0.925764222,35.333332,44,6,0.136363636
71017,203015,9263,67,39.666668,0.970588203,38.5,57,16,0.280701754
71017,203117,9263,67,39.333336,0.89406777,35.166668,57,17,0.298245614
71017,203218,9263,67,41.5,0.895582361,37.166668,61,19,0.31147541
71017,203319,9263,67,46.666668,0.921428545,43,63,20,0.317460317
71017,203422,9263,67,36.714287,0.894941607,32.857143,85,31,0.364705882
71017,203524,9263,67,49.166668,0.847457631,41.666668,51,10,0.196078431
71017,203626,9263,67,40.166664,0.842323674,33.833332,45,13,0.288888889
71017,203728,9263,67,42.666664,0.828125021,35.333332,88,29,0.329545455
71017,203829,9263,67,51.666668,0.8612903,44.5,45,0,0
71017,203931,9263,67,32.571426,0.850877238,27.714285,64,16,0.25
71017,204033,9263,67,34.833336,0.827751152,28.833334,57,8,0.140350877
71017,204134,9263,67,33.666668,0.82673266,27.833334,81,35,0.432098765
71017,204236,9263,67,35,0.866666686,30.333334,65,13,0.2
71017,204339,9263,67,38.833332,0.815450655,31.666666,51,18,0.352941176
71017,204440,9263,67,26.714287,0.818181784,21.857143,46,16,0.347826087
71017,204542,9263,67,38.333336,0.817391265,31.333334,51,26,0.509803922
71017,204644,9263,67,35.5,0.849765239,30.166666,49,19,0.387755102
71017,204751,9263,67,25.714287,0.816666626,21,58,20,0.344827586
71017,204852,9263,67,37,0.792792811,29.333334,52,14,0.269230769
71017,204955,9263,67,35.833332,0.823255845,29.5,45,21,0.466666667
71017,205057,9263,67,33.166664,0.864321657,28.666666,26,3,0.115384615
71017,205158,9263,67,30.166666,0.895027644,27,54,19,0.351851852
71017,205300,9263,67,44.666668,0.861940273,38.5,79,41,0.518987342
71017,205402,9263,67,38,0.800751895,30.428572,59,16,0.271186441
71017,205503,9263,67,39.333336,0.809321996,31.833334,46,10,0.217391304
71017,205606,9263,67,35.333336,0.844339578,29.833334,54,16,0.296296296
71017,205707,9263,67,35,0.838095257,29.333334,36,9,0.25
71017,205810,9263,67,36,0.842592611,30.333334,48,16,0.333333333
71017,205912,9263,67,32.285713,0.721238989,23.285715,89,26,0.292134831
71017,210013,9263,67,47.666664,0.814685332,38.833332,67,26,0.388059701
71017,210115,9263,67,43.166664,0.818532838,35.333332,67,13,0.194029851
71017,210218,9263,67,49.833332,0.872909722,43.5,99,30,0.303030303
71017,210332,9263,67,51.375,0.795620438,40.875,158,73,0.462025316
71017,210509,9263,67,58.3,0.816466552,47.6,218,65,0.298165138
71017,210630,9263,67,81.28571,0.811950834,66,189,158,0.835978836
71017,210733,9263,67,59.285713,0.848192768,50.285713,202,137,0.678217822
71017,210835,9263,67,60.666668,0.857142838,52,189,106,0.560846561
71017,210937,9263,67,64.333336,0.873056979,56.166668,256,137,0.53515625
71017,211039,9263,67,79.166664,0.842105258,66.666664,491,425,0.865580448
71017,211142,9263,67,68.42857,0.858037615,58.714287,883,730,0.826727067
71017,211246,9263,67,80.5,0.892339578,71.833336,797,721,0.904642409
71017,211348,9263,67,81.33333,0.899590168,73.166664,507,393,0.775147929
71017,211451,9263,67,79.42857,0.886690645,70.42857,873,735,0.841924399
71017,211554,9263,67,88.5,0.919020746,81.333336,866,830,0.958429561
71017,211655,9263,67,84.666664,0.91535436,77.5,496,368,0.741935484
71017,211800,9263,67,95.666664,0.893728248,85.5,594,521,0.877104377
71017,211903,9263,67,67.71429,0.85232064,57.714287,906,651,0.718543046
71017,212007,9263,67,81.166664,0.88090352,71.5,996,1033,1.037148594
71017,212109,9263,67,89.333336,0.899253734,80.333336,438,386,0.881278539
71017,212212,9263,67,69.57143,0.817248445,56.857143,617,535,0.867098865
71017,212314,9263,67,80,0.8541667,68.333336,575,518,0.900869565
71017,212418,9263,67,78.5,0.857749503,67.333336,401,298,0.743142145
71017,212523,9263,67,76.14286,0.859287003,65.42857,135,90,0.666666667
71017,212626,9263,67,63.333336,0.886842089,56.166668,80,15,0.1875
71017,212729,9263,67,79.666664,0.891213419,71,111,36,0.324324324
71017,212833,9263,67,61.285713,0.799533816,49,135,68,0.503703704
71017,212935,9263,67,65.33333,0.816326552,53.333332,113,35,0.309734513
